user_id,title_id,watch_duration_minutes,device,region,event_timestamp
263,1218925,52,tablet,LATAM,2026-01-24T13:12:29.295382
268,1234821,36,tablet,US,2026-01-13T08:58:29.295387
173,1247002,173,mobile,US,2026-01-21T03:00:29.295392
61,269149,162,tv,LATAM,2026-01-17T03:49:29.295397
162,1116465,67,mobile,US,2025-12-31T12:23:29.295402
18,1233413,124,tablet,ASIA,2026-01-10T12:43:29.295407
288,1315303,164,mobile,ASIA,2026-01-23T02:24:29.295412
449,1255674,32,tablet,US,2026-01-08T01:28:29.295416
231,144613,137,tv,US,2025-12-29T09:42:29.295422
282,533533,138,laptop,ASIA,2026-01-09T00:25:29.295427
49,803796,85,laptop,ASIA,2025-12-29T23:50:29.295433
244,269149,156,mobile,ASIA,2025-12-29T18:38:29.295438
233,1313003,70,laptop,US,2026-01-08T07:22:29.295443
49,1445698,26,mobile,ASIA,2026-01-17T17:16:29.295448
359,1234731,35,laptop,ASIA,2026-01-17T12:14:29.295453
75,1195518,19,laptop,US,2026-01-21T14:24:29.295458
41,1242501,150,tv,ASIA,2026-01-11T05:14:29.295463
401,1242501,112,laptop,ASIA,2026-01-24T15:15:29.295468
165,1054867,164,tablet,EU,2025-12-31T13:59:29.295472
428,840464,121,mobile,ASIA,2026-01-15T20:28:29.295477
367,1181765,108,mobile,LATAM,2026-01-03T20:02:29.295483
310,1043197,175,mobile,US,2026-01-03T13:50:29.295488
451,675954,79,tablet,ASIA,2025-12-31T00:08:29.295493
265,1220564,118,tv,EU,2026-01-05T18:10:29.295498
105,1131759,63,tv,ASIA,2026-01-14T21:06:29.295503
345,1448560,94,tablet,ASIA,2025-12-29T22:04:29.295508
223,1154725,7,tv,US,2026-01-13T21:29:29.295513
278,1218925,71,laptop,US,2026-01-05T07:25:29.295518
34,1033462,25,laptop,ASIA,2026-01-23T00:00:29.295523
123,1084242,128,laptop,US,2026-01-17T20:07:29.295528
253,1233413,66,laptop,EU,2026-01-05T21:57:29.295532
60,1301122,123,laptop,EU,2026-01-09T06:49:29.295537
213,1246049,78,laptop,EU,2026-01-08T17:01:29.295542
65,1255674,114,laptop,US,2026-01-14T06:18:29.295547
176,701387,117,tv,ASIA,2026-01-03T23:19:29.295552
478,1511417,70,tablet,LATAM,2026-01-09T22:45:29.295557
284,1326878,174,mobile,LATAM,2026-01-07T18:02:29.295563
198,1198994,154,laptop,EU,2025-12-30T13:56:29.295567
127,1116465,40,mobile,ASIA,2026-01-23T23:35:29.295572
230,1326878,125,laptop,US,2026-01-05T00:05:29.295577
181,1010581,159,tv,US,2026-01-21T05:06:29.295582
117,1236153,72,tablet,LATAM,2026-01-04T10:42:29.295587
44,803796,126,tablet,US,2026-01-21T06:03:29.295592
303,425274,8,tv,EU,2026-01-27T10:51:29.295596
427,1062722,149,tablet,LATAM,2026-01-09T18:45:29.295601
311,1448560,74,laptop,US,2026-01-06T20:20:29.295607
15,1272837,169,tablet,ASIA,2026-01-17T23:14:29.295612
283,1223601,104,tv,EU,2026-01-20T10:48:29.295616
153,1315303,161,tablet,US,2026-01-20T02:53:29.295621
61,19995,13,tablet,ASIA,2026-01-27T10:49:29.295627
146,1242501,168,mobile,LATAM,2026-01-16T02:02:29.295632
440,1213898,12,tablet,EU,2026-01-22T22:29:29.295637
219,1366745,6,laptop,US,2026-01-07T06:44:29.295642
193,1220564,118,tablet,EU,2026-01-13T20:15:29.295646
432,1033462,67,laptop,ASIA,2026-01-15T08:36:29.295651
432,1084242,6,tv,US,2026-01-20T16:38:29.295656
261,675954,95,laptop,US,2025-12-30T06:59:29.295660
427,1511417,44,mobile,EU,2026-01-24T01:12:29.295665
170,1366745,129,laptop,US,2025-12-30T21:45:29.295670
186,114155,24,tv,US,2026-01-01T04:04:29.295675
430,1220564,80,laptop,EU,2026-01-25T07:45:29.295679
285,1198994,137,tv,EU,2026-01-14T12:32:29.295685
181,982843,18,tablet,EU,2026-01-23T12:02:29.295690
29,533533,28,mobile,ASIA,2026-01-23T20:46:29.295695
494,1368166,52,laptop,EU,2026-01-26T22:50:29.295700
253,1315303,178,tablet,LATAM,2025-12-31T22:47:29.295705
314,1234731,69,tablet,ASIA,2026-01-17T20:34:29.295709
37,1247002,150,tablet,LATAM,2026-01-10T18:11:29.295714
35,144613,108,tablet,LATAM,2026-01-04T07:48:29.295719
259,980477,109,tablet,US,2026-01-03T11:39:29.295723
398,1061474,149,laptop,US,2026-01-21T10:18:29.295728
313,11215,107,tv,LATAM,2026-01-19T18:23:29.295734
3,1244876,139,tv,ASIA,2026-01-18T12:15:29.295738
57,1575337,67,tablet,EU,2025-12-29T17:00:29.295743
29,533533,17,tv,ASIA,2026-01-21T23:53:29.295748
196,1083637,19,tv,LATAM,2026-01-09T18:35:29.295753
257,1233413,92,mobile,ASIA,2025-12-31T20:00:29.295758
100,76600,20,laptop,EU,2026-01-21T10:20:29.295762
338,1218925,33,tablet,EU,2026-01-04T23:18:29.295767
201,1181765,99,laptop,ASIA,2026-01-15T12:04:29.295772
371,755898,17,tv,EU,2026-01-08T23:27:29.295777
334,1218925,29,tablet,EU,2026-01-06T13:43:29.295782
46,1116465,7,tv,ASIA,2025-12-30T16:12:29.295786
21,1013446,120,tablet,LATAM,2026-01-06T14:06:29.295791
423,1448560,79,laptop,EU,2026-01-06T01:30:29.295796
336,575265,25,mobile,US,2025-12-31T00:54:29.295801
202,1327881,158,laptop,LATAM,2026-01-23T14:51:29.295805
425,1087192,127,laptop,LATAM,2026-01-09T21:31:29.295810
65,701387,174,mobile,US,2025-12-29T11:57:29.295816
329,144613,132,tv,US,2026-01-12T13:34:29.295822
85,1512623,38,mobile,US,2026-01-18T18:35:29.295826
169,83533,64,mobile,LATAM,2025-12-30T21:35:29.295831
20,1208348,169,tv,US,2026-01-05T00:57:29.295835
312,1368166,133,mobile,US,2026-01-05T07:27:29.295839
106,1242898,163,tablet,ASIA,2026-01-24T05:59:29.295844
116,1511417,164,mobile,EU,2026-01-11T15:21:29.295849
268,1366745,45,tablet,US,2026-01-26T14:15:29.295853
28,1313003,139,laptop,US,2026-01-09T21:45:29.295857
227,1326878,80,tablet,US,2026-01-17T16:28:29.295862
480,675954,12,tv,LATAM,2026-01-10T06:47:29.295866
62,11215,140,tablet,US,2026-01-08T12:29:29.295871
134,1062722,79,tablet,EU,2026-01-03T19:15:29.295876
207,79871,168,laptop,ASIA,2026-01-20T18:29:29.295881
140,1359607,109,laptop,LATAM,2026-01-26T20:54:29.295885
75,1043197,160,mobile,LATAM,2026-01-14T09:23:29.295890
323,772462,43,tablet,US,2026-01-21T03:49:29.295894
363,1266990,161,tv,US,2026-01-27T17:02:29.295899
293,1137179,77,mobile,ASIA,2026-01-11T02:51:29.295903
354,1033462,91,laptop,EU,2026-01-21T03:30:29.295908
98,83533,121,laptop,ASIA,2026-01-12T20:51:29.295913
130,1062722,131,mobile,LATAM,2026-01-07T12:26:29.295917
338,1326878,26,mobile,EU,2026-01-18T12:14:29.295922
430,1311031,16,tv,US,2026-01-09T14:35:29.295926
8,1033462,98,laptop,LATAM,2025-12-31T15:05:29.295930
256,1387382,107,laptop,US,2026-01-27T02:42:29.295935
491,980477,66,tablet,LATAM,2026-01-20T06:58:29.295940
203,1403735,16,tablet,US,2026-01-08T19:10:29.295945
213,1491902,73,tv,ASIA,2026-01-14T21:00:29.295949
257,1301122,121,tablet,EU,2026-01-21T01:34:29.295953
143,1359607,10,tv,LATAM,2026-01-26T19:39:29.295958
437,1439112,58,mobile,ASIA,2026-01-01T23:26:29.295962
266,1061474,117,laptop,EU,2026-01-24T10:08:29.295967
137,755898,149,tv,ASIA,2025-12-29T07:55:29.295971
29,1608982,31,tv,US,2026-01-01T15:58:29.295975
223,1084242,142,tv,US,2026-01-06T04:38:29.295980
495,1246049,92,mobile,US,2026-01-23T08:42:29.295984
51,755898,79,tv,LATAM,2026-01-16T15:44:29.295989
9,1195518,33,tablet,EU,2026-01-22T08:58:29.295994
369,1154725,92,tablet,EU,2026-01-27T06:29:29.295999
493,858024,17,laptop,US,2026-01-06T20:28:29.296004
46,1311031,79,mobile,US,2026-01-25T05:39:29.296008
83,1306368,177,tablet,LATAM,2026-01-08T21:14:29.296013
286,1419406,167,laptop,LATAM,2025-12-29T03:11:29.296017
203,1242898,130,mobile,EU,2026-01-20T06:08:29.296022
406,1195518,89,tablet,US,2026-01-23T10:17:29.296027
51,1013446,48,laptop,LATAM,2026-01-02T13:05:29.296031
467,980477,96,tablet,EU,2025-12-30T20:19:29.296036
479,675954,77,tv,LATAM,2026-01-19T09:15:29.296040
309,1252037,178,tablet,US,2026-01-15T10:03:29.296045
244,1116465,80,mobile,US,2026-01-22T05:05:29.296049
226,269149,79,laptop,US,2026-01-12T01:01:29.296054
234,1443762,78,tablet,ASIA,2026-01-04T05:48:29.296059
432,1575337,13,tv,EU,2026-01-13T10:23:29.296063
454,1387382,37,laptop,ASIA,2026-01-26T11:23:29.296068
267,1054867,99,mobile,US,2026-01-15T11:15:29.296072
463,1491902,39,tv,EU,2026-01-25T07:43:29.296077
470,858024,50,tv,US,2026-01-14T06:53:29.296081
466,1244876,175,tv,EU,2026-01-21T04:24:29.296085
402,1575337,177,tv,US,2026-01-15T14:47:29.296090
442,1100988,46,mobile,ASIA,2026-01-15T13:41:29.296094
55,1208348,159,mobile,EU,2026-01-13T02:00:29.296098
358,1311031,90,mobile,EU,2026-01-23T06:08:29.296103
96,1213898,78,mobile,ASIA,2026-01-25T15:35:29.296107
316,1242898,20,laptop,LATAM,2026-01-18T19:35:29.296113
234,1223601,102,mobile,ASIA,2026-01-11T09:15:29.296117
382,798645,166,tablet,LATAM,2026-01-20T22:11:29.296121
201,1301122,122,mobile,ASIA,2026-01-01T03:42:29.296126
111,1539104,179,mobile,LATAM,2026-01-06T10:07:29.296130
114,1084242,52,tablet,ASIA,2026-01-27T02:34:29.296135
49,980477,19,tablet,EU,2026-01-20T19:54:29.296139
71,1443762,15,tablet,EU,2026-01-02T14:42:29.296144
425,911430,147,laptop,EU,2026-01-21T16:17:29.296148
28,1575337,102,laptop,US,2026-01-21T08:14:29.296152
281,1311031,86,tablet,LATAM,2026-01-21T14:21:29.296157
298,1336189,180,mobile,EU,2026-01-04T01:57:29.296161
213,1439112,164,laptop,ASIA,2026-01-09T07:47:29.296165
79,1043197,33,tablet,US,2026-01-09T12:06:29.296171
176,575265,51,tablet,LATAM,2026-01-25T15:28:29.296175
94,1266990,114,tv,ASIA,2026-01-01T21:08:29.296180
279,1062722,18,tv,ASIA,2026-01-23T15:51:29.296184
227,1233413,142,tv,ASIA,2026-01-15T09:55:29.296188
70,1215106,52,tablet,ASIA,2026-01-25T03:33:29.296193
258,1327881,55,tablet,EU,2026-01-27T03:20:29.296197
422,83533,119,mobile,LATAM,2026-01-14T17:48:29.296201
238,1315303,120,mobile,US,2026-01-17T23:49:29.296206
161,575265,175,laptop,US,2026-01-19T10:44:29.296210
90,1137179,179,mobile,EU,2026-01-12T10:38:29.296215
109,269149,92,laptop,US,2026-01-24T05:04:29.296219
267,1252037,70,tv,ASIA,2026-01-20T15:45:29.296223
35,1054867,109,mobile,LATAM,2026-01-12T23:30:29.296228
68,1317288,33,tv,ASIA,2026-01-05T14:16:29.296233
470,1213898,32,tablet,EU,2026-01-24T22:40:29.296238
284,1608982,88,tablet,EU,2025-12-31T00:07:29.296242
481,1336189,134,laptop,EU,2026-01-04T00:53:29.296246
46,1220564,66,mobile,US,2026-01-21T11:30:29.296251
308,24428,126,laptop,LATAM,2026-01-22T21:35:29.296255
160,840464,49,tv,EU,2026-01-16T00:18:29.296260
369,1306368,167,laptop,ASIA,2026-01-18T20:05:29.296264
80,1448560,138,tv,US,2026-01-01T12:12:29.296268
341,1223601,151,laptop,LATAM,2026-01-06T20:59:29.296273
209,11215,109,laptop,LATAM,2026-01-19T08:47:29.296277
287,1366745,43,tablet,US,2026-01-22T05:02:29.296281
376,680493,141,tv,EU,2026-01-03T12:32:29.296287
396,1062722,132,mobile,US,2025-12-29T11:15:29.296291
353,1234731,35,laptop,US,2026-01-18T23:58:29.296295
463,1220564,35,mobile,EU,2026-01-27T18:57:29.296301
240,1491902,150,tablet,LATAM,2026-01-12T09:46:29.296306
214,911430,97,tablet,EU,2025-12-30T22:19:29.296311
73,1223601,157,mobile,LATAM,2026-01-18T20:55:29.296315
255,1403735,44,tv,LATAM,2026-01-24T10:29:29.296319
211,1195518,173,tablet,EU,2026-01-06T08:22:29.296324
82,1252037,113,tv,EU,2026-01-10T19:59:29.296328
258,1511417,132,mobile,ASIA,2026-01-22T06:27:29.296333
103,1220564,155,laptop,EU,2026-01-26T22:11:29.296337
478,1137179,18,mobile,ASIA,2026-01-21T11:33:29.296342
180,1238188,44,laptop,US,2026-01-07T11:05:29.296347
97,1242898,51,laptop,EU,2026-01-23T06:52:29.296351
282,840464,144,tv,EU,2026-01-23T06:59:29.296355
56,1366745,60,mobile,LATAM,2026-01-03T01:35:29.296360
30,1236153,163,mobile,LATAM,2026-01-06T21:05:29.296364
217,237439,139,tv,ASIA,2026-01-25T12:53:29.296369
178,628847,52,mobile,ASIA,2026-01-23T15:55:29.296373
243,1439112,166,tablet,LATAM,2026-01-01T11:50:29.296377
251,1198994,45,laptop,EU,2025-12-30T17:24:29.296382
74,1247002,57,laptop,EU,2025-12-28T23:58:29.296386
233,1512623,74,tablet,ASIA,2026-01-22T20:56:29.296390
292,1033462,105,laptop,US,2026-01-15T09:17:29.296395
128,675954,84,laptop,EU,2026-01-05T06:19:29.296399
259,1236153,52,laptop,EU,2025-12-31T20:58:29.296404
317,1247002,25,mobile,US,2026-01-22T15:25:29.296409
262,1539104,32,tv,LATAM,2025-12-29T15:28:29.296413
7,1317288,138,laptop,ASIA,2026-01-26T10:14:29.296418
333,1010581,170,mobile,EU,2026-01-20T11:00:29.296422
136,1272837,162,tv,LATAM,2026-01-10T05:56:29.296426
35,1131759,92,tv,US,2026-01-12T11:40:29.296431
11,803796,178,tablet,LATAM,2026-01-16T13:27:29.296435
442,680493,133,mobile,ASIA,2026-01-24T12:52:29.296439
379,1062722,120,laptop,LATAM,2026-01-24T03:29:29.296444
479,1223601,169,laptop,US,2026-01-16T14:36:29.296448
254,1196067,49,mobile,US,2026-01-18T12:42:29.296452
494,1131759,58,tablet,LATAM,2026-01-22T23:34:29.296457
207,30784,151,tablet,ASIA,2026-01-17T12:06:29.296462
433,1445698,109,tablet,US,2026-01-05T23:31:29.296467
481,1213898,176,tablet,ASIA,2026-01-16T20:58:29.296471
187,982843,23,tv,ASIA,2026-01-09T16:42:29.296476
396,617126,100,mobile,EU,2026-01-09T19:20:29.296480
104,1366745,151,tv,LATAM,2025-12-29T18:36:29.296484
175,1359607,23,laptop,LATAM,2026-01-05T21:37:29.296489
403,7451,91,laptop,EU,2026-01-06T04:34:29.296493
485,1368166,40,mobile,ASIA,2026-01-12T17:20:29.296498
118,1010581,20,tablet,LATAM,2026-01-20T17:11:29.296502
58,1403735,180,mobile,LATAM,2026-01-06T20:33:29.296506
290,1511417,51,mobile,LATAM,2025-12-29T04:47:29.296511
332,980477,165,mobile,EU,2026-01-27T01:26:29.296515
427,11215,59,laptop,ASIA,2026-01-26T15:00:29.296520
174,1043197,154,tablet,EU,2026-01-27T05:05:29.296525
303,1272837,39,laptop,US,2026-01-17T16:26:29.296530
403,772462,102,laptop,LATAM,2026-01-07T02:36:29.296534
249,840464,27,laptop,LATAM,2026-01-05T18:12:29.296538
401,575265,114,tablet,EU,2026-01-25T09:11:29.296543
228,680493,97,tablet,ASIA,2026-01-06T02:31:29.296548
274,24428,167,tv,LATAM,2026-01-19T05:36:29.296552
406,575265,123,tv,LATAM,2026-01-11T08:48:29.296557
214,1491902,165,laptop,US,2026-01-25T06:21:29.296561
315,1244876,160,mobile,US,2026-01-26T00:05:29.296566
304,1412598,23,tv,LATAM,2026-01-15T05:45:29.296570
62,1238188,9,tablet,US,2026-01-22T11:41:29.296574
302,1491902,86,tv,EU,2026-01-07T16:03:29.296579
211,675954,15,tv,ASIA,2026-01-08T21:30:29.296595
382,1236153,91,laptop,ASIA,2026-01-15T10:39:29.296599
231,1137179,153,mobile,ASIA,2026-01-22T13:32:29.296604
135,1131759,18,mobile,ASIA,2026-01-26T13:13:29.296609
330,1238188,34,tv,LATAM,2026-01-11T18:32:29.296613
87,1234821,51,tablet,ASIA,2026-01-03T01:12:29.296617
445,980477,56,tablet,LATAM,2026-01-10T18:25:29.296622
189,76600,9,mobile,LATAM,2026-01-16T09:51:29.296626
221,144613,178,mobile,EU,2026-01-08T04:22:29.296631
239,1315303,107,mobile,LATAM,2026-01-03T20:05:29.296635
372,628847,177,tv,ASIA,2026-01-26T14:39:29.296640
126,83533,148,mobile,ASIA,2026-01-16T07:55:29.296644
417,269149,142,mobile,US,2026-01-10T01:21:29.296650
112,1034716,153,tablet,ASIA,2026-01-24T06:32:29.296654
380,533533,78,tablet,LATAM,2026-01-27T09:28:29.296658
347,1234821,75,tv,LATAM,2026-01-04T15:19:29.296663
90,1368166,104,laptop,US,2026-01-20T15:43:29.296667
21,1247002,49,laptop,US,2026-01-08T11:15:29.296671
475,1220564,139,laptop,ASIA,2026-01-24T10:15:29.296676
96,11215,127,tv,LATAM,2026-01-04T09:41:29.296680
499,803796,22,laptop,US,2026-01-19T12:43:29.296685
425,1266990,96,laptop,ASIA,2026-01-24T21:35:29.296689
144,1218925,22,laptop,LATAM,2026-01-18T19:34:29.296693
198,1236153,54,tablet,EU,2025-12-29T17:48:29.296698
186,19995,120,mobile,LATAM,2025-12-31T13:02:29.296702
182,680493,178,tablet,ASIA,2026-01-13T02:59:29.296707
498,1255674,58,tv,EU,2026-01-18T09:48:29.296711
408,11215,39,mobile,US,2026-01-24T02:06:29.296715
383,772462,141,tablet,ASIA,2026-01-06T07:05:29.296720
29,858024,97,tv,EU,2026-01-11T12:12:29.296724
496,1223601,160,tv,LATAM,2026-01-05T16:59:29.296729
101,1054867,170,tv,EU,2026-01-03T07:33:29.296733
360,1137179,123,tv,EU,2026-01-12T14:21:29.296737
209,982843,153,tablet,ASIA,2026-01-24T18:53:29.296742
240,1315303,40,tv,LATAM,2026-01-03T15:23:29.296746
343,1213898,77,mobile,US,2026-01-09T21:32:29.296750
311,1010581,92,mobile,EU,2026-01-17T06:16:29.296755
323,1272837,155,tablet,LATAM,2026-01-10T09:13:29.296760
6,1387382,125,tablet,EU,2026-01-07T10:33:29.296765
2,269149,90,laptop,ASIA,2026-01-09T17:28:29.296770
307,1013446,43,laptop,LATAM,2026-01-08T03:15:29.296774
432,911430,19,tablet,US,2026-01-17T03:50:29.296779
326,1062722,120,mobile,LATAM,2026-01-10T17:21:29.296783
491,628847,22,tablet,US,2026-01-04T00:15:29.296787
318,991494,44,tv,US,2025-12-31T00:49:29.296792
221,1419406,146,tv,US,2026-01-01T13:18:29.296796
450,1512623,138,mobile,US,2026-01-26T08:07:29.296801
12,1608982,15,tv,US,2026-01-04T05:51:29.296805
385,1326878,60,laptop,ASIA,2026-01-12T07:07:29.296810
305,1154725,106,mobile,ASIA,2026-01-11T10:33:29.296814
465,1062722,129,tv,LATAM,2026-01-26T19:05:29.296819
217,1311031,43,tv,EU,2026-01-13T10:12:29.296824
189,840464,143,laptop,ASIA,2025-12-31T02:21:29.296829
257,1252037,33,tv,LATAM,2026-01-22T17:19:29.296833
34,1301122,32,tv,LATAM,2026-01-05T15:28:29.296837
359,1215106,93,tv,ASIA,2026-01-12T16:20:29.296842
325,1387382,156,tv,ASIA,2026-01-24T16:47:29.296846
418,1087192,168,tv,LATAM,2026-01-20T09:33:29.296851
282,1491902,50,tablet,ASIA,2026-01-01T05:54:29.296855
92,1272837,50,mobile,US,2026-01-06T21:07:29.296859
4,1315303,120,mobile,ASIA,2025-12-31T15:21:29.296864
229,1511417,154,tv,ASIA,2026-01-06T05:44:29.296868
360,675954,88,laptop,EU,2026-01-09T21:19:29.296873
331,533533,112,tv,EU,2026-01-16T18:34:29.296877
110,1054867,118,laptop,LATAM,2026-01-11T11:08:29.296882
452,76600,162,laptop,ASIA,2026-01-27T06:16:29.296888
156,1228246,163,tv,US,2026-01-04T10:07:29.296892
341,1195518,159,mobile,ASIA,2026-01-06T23:27:29.296896
239,1205229,131,laptop,EU,2025-12-29T20:28:29.296901
95,1608982,64,laptop,US,2026-01-15T14:23:29.296905
470,1205229,84,tv,US,2026-01-13T03:57:29.296909
7,1087192,171,tv,US,2026-01-21T05:33:29.296913
90,680493,13,mobile,EU,2026-01-16T04:55:29.296918
207,1313003,44,laptop,LATAM,2026-01-08T12:04:29.296922
368,1575337,122,tv,ASIA,2026-01-18T16:50:29.296927
78,1034716,130,mobile,US,2026-01-01T15:29:29.296932
267,772462,166,laptop,US,2026-01-03T19:18:29.296936
321,1083637,166,tablet,US,2026-01-22T09:46:29.296941
465,1181765,122,tv,ASIA,2026-01-27T16:58:29.296946
382,1242898,37,mobile,US,2026-01-17T08:42:29.296950
44,1575337,54,tv,ASIA,2026-01-15T06:16:29.296954
136,803796,81,tablet,EU,2026-01-27T19:34:29.296959
24,1255674,160,mobile,LATAM,2026-01-24T19:07:29.296964
22,1491902,138,laptop,EU,2026-01-14T21:57:29.296968
142,83533,25,tv,ASIA,2026-01-05T14:37:29.296972
478,1306368,136,tv,ASIA,2025-12-29T07:28:29.296977
175,1061474,162,laptop,ASIA,2026-01-16T20:38:29.296981
257,1491902,61,tv,US,2026-01-11T11:47:29.296986
434,617126,85,tv,LATAM,2026-01-09T17:46:29.296990
443,237439,147,tablet,LATAM,2026-01-01T17:48:29.296995
76,840464,44,mobile,LATAM,2026-01-05T00:49:29.297000
468,701387,106,tablet,ASIA,2026-01-13T06:29:29.297005
125,1181765,86,tv,LATAM,2026-01-19T04:03:29.297009
239,991494,128,tv,US,2026-01-18T13:38:29.297013
134,772462,179,laptop,US,2026-01-11T06:07:29.297017
12,772462,65,tablet,ASIA,2026-01-11T10:07:29.297022
138,7451,49,tablet,US,2026-01-08T09:37:29.297026
49,1439112,18,mobile,US,2026-01-24T11:50:29.297030
272,701387,160,mobile,US,2026-01-16T13:04:29.297035
36,1116465,120,tablet,US,2026-01-24T18:22:29.297039
367,1412598,136,tv,US,2026-01-16T18:50:29.297044
245,911430,60,tv,LATAM,2026-01-11T03:43:29.297048
42,1236153,29,mobile,US,2026-01-17T00:02:29.297052
59,1359607,62,tablet,EU,2026-01-23T19:18:29.297058
257,83533,116,tv,US,2026-01-17T16:23:29.297062
122,1181765,92,tv,ASIA,2026-01-21T21:52:29.297067
297,1218925,30,laptop,ASIA,2026-01-21T09:25:29.297071
289,1317288,31,mobile,LATAM,2026-01-23T18:48:29.297075
484,680493,18,tv,US,2026-01-20T09:53:29.297080
313,1061474,123,mobile,EU,2025-12-31T15:07:29.297084
163,1491902,49,tablet,US,2026-01-21T17:36:29.297088
437,1242501,70,tablet,LATAM,2026-01-27T19:41:29.297093
159,1131759,67,mobile,EU,2026-01-27T12:36:29.297097
176,1491902,168,tv,LATAM,2026-01-07T03:18:29.297101
199,1218925,44,tv,LATAM,2026-01-22T17:02:29.297106
169,1233413,177,mobile,EU,2026-01-23T16:23:29.297110
353,1013446,48,tv,US,2025-12-29T00:25:29.297116
25,1252037,146,tv,LATAM,2026-01-25T10:58:29.297120
333,1336189,158,tablet,LATAM,2026-01-06T00:38:29.297124
498,1234821,92,tv,LATAM,2026-01-07T12:47:29.297129
15,1198994,9,tablet,LATAM,2026-01-15T23:59:29.297133
415,1368166,159,mobile,ASIA,2026-01-19T23:17:29.297137
107,1062722,73,mobile,ASIA,2026-01-13T05:34:29.297142
178,911430,77,laptop,EU,2026-01-06T11:37:29.297146
141,1195518,80,laptop,ASIA,2026-01-06T03:33:29.297151
406,30784,159,tv,ASIA,2026-01-12T04:31:29.297155
260,680493,149,tablet,US,2026-01-21T13:55:29.297160
220,1220564,99,tv,EU,2026-01-10T06:58:29.297164
109,1575337,130,tv,LATAM,2025-12-31T16:42:29.297170
83,1301122,118,tv,LATAM,2026-01-22T18:53:29.297175
355,772462,139,mobile,US,2026-01-22T22:50:29.297179
466,1445698,83,tablet,ASIA,2026-01-17T12:28:29.297184
115,1366745,176,tablet,LATAM,2026-01-27T01:43:29.297188
6,1252037,101,tablet,EU,2025-12-31T10:01:29.297193
151,1034716,37,tv,LATAM,2026-01-19T12:43:29.297197
201,1439112,148,laptop,EU,2026-01-20T00:17:29.297202
213,76600,89,laptop,ASIA,2026-01-12T01:31:29.297206
145,7451,86,tablet,US,2025-12-30T15:50:29.297212
351,803796,11,tv,US,2025-12-29T17:42:29.297216
325,1242501,110,laptop,ASIA,2026-01-08T07:57:29.297221
424,1247002,53,tablet,ASIA,2026-01-27T19:41:29.297225
63,858024,45,laptop,US,2026-01-09T23:46:29.297230
372,1131759,14,tablet,ASIA,2026-01-23T10:39:29.297235
437,1242501,134,tablet,US,2026-01-18T21:48:29.297240
228,1181765,147,laptop,LATAM,2026-01-23T03:55:29.297244
265,1220564,19,mobile,ASIA,2026-01-04T13:19:29.297249
1,114155,24,mobile,LATAM,2026-01-14T01:37:29.297253
198,1359607,156,tv,EU,2026-01-27T07:31:29.297258
85,83533,152,mobile,ASIA,2026-01-11T00:02:29.297262
179,1010581,48,tv,US,2026-01-22T11:58:29.297266
166,1317288,12,tablet,US,2026-01-01T05:03:29.297271
419,982843,47,tv,EU,2026-01-19T18:42:29.297275
306,1326878,15,tablet,LATAM,2026-01-04T04:20:29.297280
1,1100988,44,tablet,EU,2026-01-12T22:43:29.297284
290,1242898,99,tablet,EU,2026-01-25T18:21:29.297288
332,1234821,132,tablet,LATAM,2026-01-22T19:20:29.297294
83,628847,55,tablet,US,2026-01-12T02:17:29.297298
44,1439112,96,mobile,EU,2026-01-21T13:19:29.297303
211,1198994,168,laptop,ASIA,2026-01-12T01:28:29.297307
339,1272837,177,tablet,EU,2026-01-24T19:24:29.297311
228,772462,57,mobile,LATAM,2026-01-05T19:30:29.297316
338,1116465,172,tablet,US,2025-12-29T07:30:29.297320
496,269149,39,tv,ASIA,2025-12-29T18:44:29.297324
52,1116465,165,mobile,US,2026-01-10T15:07:29.297329
372,1137179,14,laptop,LATAM,2026-01-18T02:07:29.297333
178,1247002,14,laptop,ASIA,2026-01-16T10:00:29.297337
276,1419406,7,tablet,LATAM,2026-01-12T02:43:29.297342
270,980477,101,tv,LATAM,2025-12-31T04:07:29.297346
73,840464,132,tablet,ASIA,2026-01-14T23:20:29.297351
257,144613,58,tv,LATAM,2026-01-26T06:06:29.297356
39,1062722,120,mobile,LATAM,2026-01-09T07:19:29.297360
464,1306368,15,tablet,EU,2026-01-07T21:07:29.297365
170,1387382,157,laptop,LATAM,2026-01-16T12:59:29.297369
171,1195518,76,mobile,ASIA,2026-01-25T17:05:29.297374
326,1137179,59,mobile,LATAM,2026-01-20T14:39:29.297378
8,1242898,125,laptop,US,2026-01-08T09:15:29.297382
311,1246049,124,mobile,US,2026-01-06T09:37:29.297387
340,1255674,180,tv,LATAM,2026-01-13T17:35:29.297391
276,425274,148,tv,US,2026-01-17T21:15:29.297395
255,1247002,33,mobile,LATAM,2026-01-27T04:51:29.297400
70,1448560,60,laptop,ASIA,2026-01-26T14:00:29.297404
80,1403735,23,tv,EU,2026-01-21T18:32:29.297410
8,1575337,129,laptop,US,2026-01-02T04:47:29.297414
355,19995,38,tablet,EU,2026-01-05T14:55:29.297418
251,1137179,102,tablet,LATAM,2025-12-30T01:18:29.297422
469,1246049,174,tablet,EU,2026-01-20T16:31:29.297427
338,680493,40,tv,EU,2026-01-06T01:23:29.297431
280,1539104,63,laptop,LATAM,2026-01-21T10:27:29.297436
250,11215,59,tablet,LATAM,2026-01-09T01:18:29.297441
